Sexo;Comunidades y Ciudades Autónomas;Sector económico;Periodo;Total
Hombres;Total Nacional;Construcción;2015T4;980,2
Hombres;Total Nacional;Construcción;2015T3;1.000,9
Hombres;Total Nacional;Construcción;2015T2;1.009,7
Hombres;Total Nacional;Construcción;2015T1;975,8
Hombres;Total Nacional;Construcción;2014T4;945,0
Hombres;Total Nacional;Construcción;2014T3;935,1
Hombres;Total Nacional;Construcción;2014T2;897,5
Hombres;Total Nacional;Construcción;2014T1;863,2
Hombres;Total Nacional;Construcción;2013T4;910,9
Hombres;Total Nacional;Construcción;2013T3;944,9
Hombres;Total Nacional;Construcción;2013T2;949,4
Hombres;Total Nacional;Construcción;2013T1;964,4
Hombres;Total Nacional;Construcción;2012T4;992,4
Hombres;Total Nacional;Construcción;2012T3;1.049,2
Hombres;Total Nacional;Construcción;2012T2;1.101,9
Hombres;Total Nacional;Construcción;2012T1;1.106,2
Hombres;Total Nacional;Construcción;2011T4;1.190,6
Hombres;Total Nacional;Construcción;2011T3;1.281,8
Hombres;Total Nacional;Construcción;2011T2;1.335,8
Hombres;Total Nacional;Construcción;2011T1;1.380,8
Hombres;Total Nacional;Construcción;2010T4;1.443,1
Hombres;Total Nacional;Construcción;2010T3;1.531,6
Hombres;Total Nacional;Construcción;2010T2;1.551,8
Hombres;Total Nacional;Construcción;2010T1;1.514,5
Hombres;Total Nacional;Construcción;2009T4;1.658,2
Hombres;Total Nacional;Construcción;2009T3;1.710,5
Hombres;Total Nacional;Construcción;2009T2;1.781,0
Hombres;Total Nacional;Construcción;2009T1;1.814,8
Hombres;Total Nacional;Construcción;2008T4;2.016,1
Hombres;Total Nacional;Construcción;2008T3;2.241,3
Hombres;Total Nacional;Construcción;2008T2;2.375,6
Hombres;Total Nacional;Construcción;2008T1;2.496,1
Hombres;Total Nacional;Servicios;2025T3;7.835,9
Hombres;Total Nacional;Servicios;2025T2;7.786,3
Hombres;Total Nacional;Servicios;2025T1;7.625,2
Hombres;Total Nacional;Servicios;2024T4;7.724,3
Hombres;Total Nacional;Servicios;2024T3;7.739,4
Hombres;Total Nacional;Servicios;2024T2;7.611,6
Hombres;Total Nacional;Servicios;2024T1;7.488,3
Hombres;Total Nacional;Servicios;2023T4;7.484,6
Hombres;Total Nacional;Servicios;2023T3;7.657,1
Hombres;Total Nacional;Servicios;2023T2;7.571,7
Hombres;Total Nacional;Servicios;2023T1;7.231,1
Hombres;Total Nacional;Servicios;2022T4;7.295,8
Hombres;Total Nacional;Servicios;2022T3;7.418,2
Hombres;Total Nacional;Servicios;2022T2;7.247,0
Hombres;Total Nacional;Servicios;2022T1;7.048,5
Hombres;Total Nacional;Servicios;2021T4;7.036,5
Hombres;Total Nacional;Servicios;2021T3;7.062,1
Hombres;Total Nacional;Servicios;2021T2;6.862,4
Hombres;Total Nacional;Servicios;2021T1;6.701,1
Hombres;Total Nacional;Servicios;2020T4;6.742,9
Hombres;Total Nacional;Servicios;2020T3;6.767,1
Hombres;Total Nacional;Servicios;2020T2;6.564,7
Hombres;Total Nacional;Servicios;2020T1;6.866,7
Hombres;Total Nacional;Servicios;2019T4;7.008,5
Hombres;Total Nacional;Servicios;2019T3;7.025,6
Hombres;Total Nacional;Servicios;2019T2;6.943,1
Hombres;Total Nacional;Servicios;2019T1;6.811,8
Hombres;Total Nacional;Servicios;2018T4;6.848,0
Hombres;Total Nacional;Servicios;2018T3;6.916,0
Hombres;Total Nacional;Servicios;2018T2;6.780,0
Hombres;Total Nacional;Servicios;2018T1;6.596,3
Hombres;Total Nacional;Servicios;2017T4;6.643,6
Hombres;Total Nacional;Servicios;2017T3;6.770,0
Hombres;Total Nacional;Servicios;2017T2;6.609,4
Hombres;Total Nacional;Servicios;2017T1;6.479,5
Hombres;Total Nacional;Servicios;2016T4;6.505,9
Hombres;Total Nacional;Servicios;2016T3;6.612,2
Hombres;Total Nacional;Servicios;2016T2;6.508,0
Hombres;Total Nacional;Servicios;2016T1;6.428,5
Hombres;Total Nacional;Servicios;2015T4;6.432,1
Hombres;Total Nacional;Servicios;2015T3;6.460,7
Hombres;Total Nacional;Servicios;2015T2;6.322,0
Hombres;Total Nacional;Servicios;2015T1;6.156,9
Hombres;Total Nacional;Servicios;2014T4;6.228,6
Hombres;Total Nacional;Servicios;2014T3;6.321,3
Hombres;Total Nacional;Servicios;2014T2;6.202,8
Hombres;Total Nacional;Servicios;2014T1;5.962,9
Hombres;Total Nacional;Servicios;2013T4;6.029,7
Hombres;Total Nacional;Servicios;2013T3;6.134,2
Hombres;Total Nacional;Servicios;2013T2;6.023,3
Hombres;Total Nacional;Servicios;2013T1;5.950,8
Hombres;Total Nacional;Servicios;2012T4;6.043,8
Hombres;Total Nacional;Servicios;2012T3;6.213,0
Hombres;Total Nacional;Servicios;2012T2;6.169,2
Hombres;Total Nacional;Servicios;2012T1;6.140,5
Hombres;Total Nacional;Servicios;2011T4;6.239,5
Hombres;Total Nacional;Servicios;2011T3;6.404,6
Hombres;Total Nacional;Servicios;2011T2;6.362,4
Hombres;Total Nacional;Servicios;2011T1;6.290,5
Hombres;Total Nacional;Servicios;2010T4;6.303,8
Hombres;Total Nacional;Servicios;2010T3;6.414,2
Hombres;Total Nacional;Servicios;2010T2;6.341,3
Hombres;Total Nacional;Servicios;2010T1;6.273,3
Hombres;Total Nacional;Servicios;2009T4;6.289,1
Hombres;Total Nacional;Servicios;2009T3;6.372,5
Hombres;Total Nacional;Servicios;2009T2;6.276,5
Hombres;Total Nacional;Servicios;2009T1;6.251,9
Hombres;Total Nacional;Servicios;2008T4;6.465,5
Hombres;Total Nacional;Servicios;2008T3;6.561,3
Hombres;Total Nacional;Servicios;2008T2;6.495,4
Hombres;Total Nacional;Servicios;2008T1;6.382,6
Hombres;01 Andalucía;Total;2025T3;2.006,3
Hombres;01 Andalucía;Total;2025T2;1.952,2
Hombres;01 Andalucía;Total;2025T1;1.931,6
Hombres;01 Andalucía;Total;2024T4;1.933,3
Hombres;01 Andalucía;Total;2024T3;1.952,3
Hombres;01 Andalucía;Total;2024T2;1.921,7
Hombres;01 Andalucía;Total;2024T1;1.875,1
Hombres;01 Andalucía;Total;2023T4;1.881,4
Hombres;01 Andalucía;Total;2023T3;1.871,3
Hombres;01 Andalucía;Total;2023T2;1.873,8
Hombres;01 Andalucía;Total;2023T1;1.854,4
Hombres;01 Andalucía;Total;2022T4;1.824,1
Hombres;01 Andalucía;Total;2022T3;1.864,2
Hombres;01 Andalucía;Total;2022T2;1.847,3
Hombres;01 Andalucía;Total;2022T1;1.818,6
Hombres;01 Andalucía;Total;2021T4;1.827,2
Hombres;01 Andalucía;Total;2021T3;1.781,3
Hombres;01 Andalucía;Total;2021T2;1.792,2
Hombres;01 Andalucía;Total;2021T1;1.744,1
Hombres;01 Andalucía;Total;2020T4;1.769,1
Hombres;01 Andalucía;Total;2020T3;1.729,1
Hombres;01 Andalucía;Total;2020T2;1.683,4
Hombres;01 Andalucía;Total;2020T1;1.775,2
Hombres;01 Andalucía;Total;2019T4;1.779,1
Hombres;01 Andalucía;Total;2019T3;1.774,3
Hombres;01 Andalucía;Total;2019T2;1.784,4
Hombres;01 Andalucía;Total;2019T1;1.770,4
Hombres;01 Andalucía;Total;2018T4;1.781,2
Hombres;01 Andalucía;Total;2018T3;1.746,6
Hombres;01 Andalucía;Total;2018T2;1.726,6
Hombres;01 Andalucía;Total;2018T1;1.696,4
Hombres;01 Andalucía;Total;2017T4;1.694,5
Hombres;01 Andalucía;Total;2017T3;1.686,1
Hombres;01 Andalucía;Total;2017T2;1.669,6
Hombres;01 Andalucía;Total;2017T1;1.657,0
Hombres;01 Andalucía;Total;2016T4;1.622,7
Hombres;01 Andalucía;Total;2016T3;1.619,2
Hombres;01 Andalucía;Total;2016T2;1.598,8
Hombres;01 Andalucía;Total;2016T1;1.599,9
Hombres;01 Andalucía;Total;2015T4;1.593,3
Hombres;01 Andalucía;Total;2015T3;1.559,0
Hombres;01 Andalucía;Total;2015T2;1.581,8
Hombres;01 Andalucía;Total;2015T1;1.527,5
Hombres;01 Andalucía;Total;2014T4;1.523,0
Hombres;01 Andalucía;Total;2014T3;1.492,2
Hombres;01 Andalucía;Total;2014T2;1.482,9
Hombres;01 Andalucía;Total;2014T1;1.465,5
Hombres;01 Andalucía;Total;2013T4;1.454,9
Hombres;01 Andalucía;Total;2013T3;1.442,6
Hombres;01 Andalucía;Total;2013T2;1.449,0
Hombres;01 Andalucía;Total;2013T1;1.414,5
Hombres;01 Andalucía;Total;2012T4;1.454,1
Hombres;01 Andalucía;Total;2012T3;1.453,2
Hombres;01 Andalucía;Total;2012T2;1.498,7
Hombres;01 Andalucía;Total;2012T1;1.523,3
Hombres;01 Andalucía;Total;2011T4;1.586,7
Hombres;01 Andalucía;Total;2011T3;1.590,7
Hombres;01 Andalucía;Total;2011T2;1.609,0
Hombres;01 Andalucía;Total;2011T1;1.623,0
Hombres;01 Andalucía;Total;2010T4;1.647,7
Hombres;01 Andalucía;Total;2010T3;1.645,1
Hombres;01 Andalucía;Total;2010T2;1.648,4
Hombres;01 Andalucía;Total;2010T1;1.649,9
Hombres;01 Andalucía;Total;2009T4;1.666,9
Hombres;01 Andalucía;Total;2009T3;1.693,1
Hombres;01 Andalucía;Total;2009T2;1.720,7
Hombres;01 Andalucía;Total;2009T1;1.751,0
Hombres;01 Andalucía;Total;2008T4;1.811,1
Hombres;01 Andalucía;Total;2008T3;1.906,2
Hombres;01 Andalucía;Total;2008T2;1.923,9
Hombres;01 Andalucía;Total;2008T1;1.962,1
Hombres;01 Andalucía;Agricultura;2025T3;157,3
Hombres;01 Andalucía;Agricultura;2025T2;166,2
Hombres;01 Andalucía;Agricultura;2025T1;187,8
Hombres;01 Andalucía;Agricultura;2024T4;175,5
Hombres;01 Andalucía;Agricultura;2024T3;152,8
Hombres;01 Andalucía;Agricultura;2024T2;166,5
Hombres;01 Andalucía;Agricultura;2024T1;180,4
Hombres;01 Andalucía;Agricultura;2023T4;182,5
Hombres;01 Andalucía;Agricultura;2023T3;147,1
Hombres;01 Andalucía;Agricultura;2023T2;173,9
Hombres;01 Andalucía;Agricultura;2023T1;193,8
Hombres;01 Andalucía;Agricultura;2022T4;180,9
Hombres;01 Andalucía;Agricultura;2022T3;165,4
Hombres;01 Andalucía;Agricultura;2022T2;187,6
Hombres;01 Andalucía;Agricultura;2022T1;211,1
Hombres;01 Andalucía;Agricultura;2021T4;212,8
Hombres;01 Andalucía;Agricultura;2021T3;171,0
Hombres;01 Andalucía;Agricultura;2021T2;191,4
Hombres;01 Andalucía;Agricultura;2021T1;232,1
Hombres;01 Andalucía;Agricultura;2020T4;217,4
Hombres;01 Andalucía;Agricultura;2020T3;183,4
Hombres;01 Andalucía;Agricultura;2020T2;180,8
Hombres;01 Andalucía;Agricultura;2020T1;214,5
Hombres;01 Andalucía;Agricultura;2019T4;206,0
Hombres;01 Andalucía;Agricultura;2019T3;161,5
Hombres;01 Andalucía;Agricultura;2019T2;187,0
Hombres;01 Andalucía;Agricultura;2019T1;208,9
Hombres;01 Andalucía;Agricultura;2018T4;199,1
Hombres;01 Andalucía;Agricultura;2018T3;156,4
Hombres;01 Andalucía;Agricultura;2018T2;176,2
Hombres;01 Andalucía;Agricultura;2018T1;207,4
Hombres;01 Andalucía;Agricultura;2017T4;204,2
Hombres;01 Andalucía;Agricultura;2017T3;165,3
Hombres;01 Andalucía;Agricultura;2017T2;195,6
Hombres;01 Andalucía;Agricultura;2017T1;219,2
Hombres;01 Andalucía;Agricultura;2016T4;193,1
Hombres;01 Andalucía;Agricultura;2016T3;161,3
Hombres;01 Andalucía;Agricultura;2016T2;176,5
Hombres;01 Andalucía;Agricultura;2016T1;204,0
Hombres;01 Andalucía;Agricultura;2015T4;199,1
Hombres;01 Andalucía;Agricultura;2015T3;133,1
Hombres;01 Andalucía;Agricultura;2015T2;145,5
Hombres;01 Andalucía;Agricultura;2015T1;157,5
Hombres;01 Andalucía;Agricultura;2014T4;158,6
Hombres;01 Andalucía;Agricultura;2014T3;118,8
Hombres;01 Andalucía;Agricultura;2014T2;152,1
Hombres;01 Andalucía;Agricultura;2014T1;199,4
Hombres;01 Andalucía;Agricultura;2013T4;164,2
Hombres;01 Andalucía;Agricultura;2013T3;121,3
Hombres;01 Andalucía;Agricultura;2013T2;143,1
Hombres;01 Andalucía;Agricultura;2013T1;150,8
Hombres;01 Andalucía;Agricultura;2012T4;165,7
Hombres;01 Andalucía;Agricultura;2012T3;116,0
Hombres;01 Andalucía;Agricultura;2012T2;140,8
Hombres;01 Andalucía;Agricultura;2012T1;170,3
Hombres;01 Andalucía;Agricultura;2011T4;176,4
Hombres;01 Andalucía;Agricultura;2011T3;125,0
Hombres;01 Andalucía;Agricultura;2011T2;147,0
Hombres;01 Andalucía;Agricultura;2011T1;173,0
Hombres;01 Andalucía;Agricultura;2010T4;175,6
Hombres;01 Andalucía;Agricultura;2010T3;137,2
Hombres;01 Andalucía;Agricultura;2010T2;149,1
Hombres;01 Andalucía;Agricultura;2010T1;187,9
Hombres;01 Andalucía;Agricultura;2009T4;162,0
Hombres;01 Andalucía;Agricultura;2009T3;140,9
Hombres;01 Andalucía;Agricultura;2009T2;145,0
Hombres;01 Andalucía;Agricultura;2009T1;179,3
Hombres;01 Andalucía;Agricultura;2008T4;150,5
Hombres;01 Andalucía;Agricultura;2008T3;145,9
Hombres;01 Andalucía;Agricultura;2008T2;154,2
Hombres;01 Andalucía;Agricultura;2008T1;169,3
Hombres;01 Andalucía;Industria;2025T3;256,0
Hombres;01 Andalucía;Industria;2025T2;254,7
Hombres;01 Andalucía;Industria;2025T1;236,6
Hombres;01 Andalucía;Industria;2024T4;234,2
Hombres;01 Andalucía;Industria;2024T3;231,4
Hombres;01 Andalucía;Industria;2024T2;232,1
Hombres;01 Andalucía;Industria;2024T1;229,2
Hombres;01 Andalucía;Industria;2023T4;241,3
Hombres;01 Andalucía;Industria;2023T3;228,2
Hombres;01 Andalucía;Industria;2023T2;225,0
Hombres;01 Andalucía;Industria;2023T1;244,5
Hombres;01 Andalucía;Industria;2022T4;231,4
Hombres;01 Andalucía;Industria;2022T3;231,7
Hombres;01 Andalucía;Industria;2022T2;228,3
Hombres;01 Andalucía;Industria;2022T1;214,4
Hombres;01 Andalucía;Industria;2021T4;230,4
Hombres;01 Andalucía;Industria;2021T3;225,4
Hombres;01 Andalucía;Industria;2021T2;232,8
Hombres;01 Andalucía;Industria;2021T1;223,6
Hombres;01 Andalucía;Industria;2020T4;230,4
Hombres;01 Andalucía;Industria;2020T3;231,7
Hombres;01 Andalucía;Industria;2020T2;211,8
Hombres;01 Andalucía;Industria;2020T1;241,0
Hombres;01 Andalucía;Industria;2019T4;227,9
Hombres;01 Andalucía;Industria;2019T3;237,1
Hombres;01 Andalucía;Industria;2019T2;234,3
Hombres;01 Andalucía;Industria;2019T1;234,0
Hombres;01 Andalucía;Industria;2018T4;239,1
Hombres;01 Andalucía;Industria;2018T3;221,2
Hombres;01 Andalucía;Industria;2018T2;218,0
Hombres;01 Andalucía;Industria;2018T1;207,4
Hombres;01 Andalucía;Industria;2017T4;205,6
Hombres;01 Andalucía;Industria;2017T3;209,5
Hombres;01 Andalucía;Industria;2017T2;210,4
Hombres;01 Andalucía;Industria;2017T1;203,5
Hombres;01 Andalucía;Industria;2016T4;199,7
Hombres;01 Andalucía;Industria;2016T3;211,7
Hombres;01 Andalucía;Industria;2016T2;193,2
Hombres;01 Andalucía;Industria;2016T1;182,2
Hombres;01 Andalucía;Industria;2015T4;171,4
Hombres;01 Andalucía;Industria;2015T3;182,7
Hombres;01 Andalucía;Industria;2015T2;184,6
Hombres;01 Andalucía;Industria;2015T1;171,1
Hombres;01 Andalucía;Industria;2014T4;182,8
Hombres;01 Andalucía;Industria;2014T3;181,1
Hombres;01 Andalucía;Industria;2014T2;176,1
Hombres;01 Andalucía;Industria;2014T1;168,7
Hombres;01 Andalucía;Industria;2013T4;175,1
Hombres;01 Andalucía;Industria;2013T3;176,3
Hombres;01 Andalucía;Industria;2013T2;181,7
Hombres;01 Andalucía;Industria;2013T1;174,5
Hombres;01 Andalucía;Industria;2012T4;183,7
Hombres;01 Andalucía;Industria;2012T3;187,9
Hombres;01 Andalucía;Industria;2012T2;195,8
Hombres;01 Andalucía;Industria;2012T1;188,6
Hombres;01 Andalucía;Industria;2011T4;199,7
Hombres;01 Andalucía;Industria;2011T3;203,6
Hombres;01 Andalucía;Industria;2011T2;200,8
Hombres;01 Andalucía;Industria;2011T1;200,5
Hombres;01 Andalucía;Industria;2010T4;210,3
Hombres;01 Andalucía;Industria;2010T3;204,2
Hombres;01 Andalucía;Industria;2010T2;207,8
Hombres;01 Andalucía;Industria;2010T1;204,5
Hombres;01 Andalucía;Industria;2009T4;214,8
Hombres;01 Andalucía;Industria;2009T3;217,3
Hombres;01 Andalucía;Industria;2009T2;225,4
Hombres;01 Andalucía;Industria;2009T1;229,6
Hombres;01 Andalucía;Industria;2008T4;240,8
Hombres;01 Andalucía;Industria;2008T3;241,3
Hombres;01 Andalucía;Industria;2008T2;254,4
Hombres;01 Andalucía;Industria;2008T1;259,4
Hombres;01 Andalucía;Construcción;2025T3;244,0
Hombres;01 Andalucía;Construcción;2025T2;239,6
Hombres;01 Andalucía;Construcción;2025T1;230,8
Hombres;01 Andalucía;Construcción;2024T4;232,6
Hombres;01 Andalucía;Construcción;2024T3;233,7
Hombres;01 Andalucía;Construcción;2024T2;239,0
Hombres;01 Andalucía;Construcción;2024T1;212,3
Hombres;01 Andalucía;Construcción;2023T4;216,6
Hombres;01 Andalucía;Construcción;2023T3;204,1
Hombres;01 Andalucía;Construcción;2023T2;203,9
Hombres;01 Andalucía;Construcción;2023T1;190,0
Hombres;01 Andalucía;Construcción;2022T4;187,7
Hombres;01 Andalucía;Construcción;2022T3;212,6
Hombres;01 Andalucía;Construcción;2022T2;198,8
Hombres;01 Andalucía;Construcción;2022T1;207,5
Hombres;01 Andalucía;Construcción;2021T4;204,7
Hombres;01 Andalucía;Construcción;2021T3;205,9
Hombres;01 Andalucía;Construcción;2021T2;201,6
Hombres;01 Andalucía;Construcción;2021T1;187,5
Hombres;01 Andalucía;Construcción;2020T4;195,0
Hombres;01 Andalucía;Construcción;2020T3;190,8
Hombres;01 Andalucía;Construcción;2020T2;181,5
Hombres;01 Andalucía;Construcción;2020T1;180,9
Hombres;01 Andalucía;Construcción;2019T4;189,0
Hombres;01 Andalucía;Construcción;2019T3;195,3
Hombres;01 Andalucía;Construcción;2019T2;201,3
Hombres;01 Andalucía;Construcción;2019T1;194,4
Hombres;01 Andalucía;Construcción;2018T4;195,5
Hombres;01 Andalucía;Construcción;2018T3;185,0
Hombres;01 Andalucía;Construcción;2018T2;184,2
Hombres;01 Andalucía;Construcción;2018T1;175,3
Hombres;01 Andalucía;Construcción;2017T4;158,6
Hombres;01 Andalucía;Construcción;2017T3;160,8
Hombres;01 Andalucía;Construcción;2017T2;149,2
Hombres;01 Andalucía;Construcción;2017T1;154,0
Hombres;01 Andalucía;Construcción;2016T4;153,0
Hombres;01 Andalucía;Construcción;2016T3;162,5
Hombres;01 Andalucía;Construcción;2016T2;157,5
Hombres;01 Andalucía;Construcción;2016T1;138,8
Hombres;01 Andalucía;Construcción;2015T4;147,8
Hombres;01 Andalucía;Construcción;2015T3;144,9
Hombres;01 Andalucía;Construcción;2015T2;144,9
Hombres;01 Andalucía;Construcción;2015T1;138,9
Hombres;01 Andalucía;Construcción;2014T4;134,6
Hombres;01 Andalucía;Construcción;2014T3;131,6
Hombres;01 Andalucía;Construcción;2014T2;128,9
Hombres;01 Andalucía;Construcción;2014T1;121,3
Hombres;01 Andalucía;Construcción;2013T4;121,3
Hombres;01 Andalucía;Construcción;2013T3;131,3
Hombres;01 Andalucía;Construcción;2013T2;128,4
Hombres;01 Andalucía;Construcción;2013T1;120,0
Hombres;01 Andalucía;Construcción;2012T4;122,7
Hombres;01 Andalucía;Construcción;2012T3;129,3
Hombres;01 Andalucía;Construcción;2012T2;149,9
Hombres;01 Andalucía;Construcción;2012T1;165,5
Hombres;01 Andalucía;Construcción;2011T4;175,1
Hombres;01 Andalucía;Construcción;2011T3;191,3
Hombres;01 Andalucía;Construcción;2011T2;204,7
Hombres;01 Andalucía;Construcción;2011T1;204,0
Hombres;01 Andalucía;Construcción;2010T4;220,5
Hombres;01 Andalucía;Construcción;2010T3;231,4
Hombres;01 Andalucía;Construcción;2010T2;236,9
Hombres;01 Andalucía;Construcción;2010T1;228,9
Hombres;01 Andalucía;Construcción;2009T4;246,7
Hombres;01 Andalucía;Construcción;2009T3;255,3
Hombres;01 Andalucía;Construcción;2009T2;268,9
Hombres;01 Andalucía;Construcción;2009T1;276,4
Hombres;01 Andalucía;Construcción;2008T4;323,0
Hombres;01 Andalucía;Construcción;2008T3;387,5
Hombres;01 Andalucía;Construcción;2008T2;417,7
Hombres;01 Andalucía;Construcción;2008T1;458,6
Hombres;01 Andalucía;Servicios;2025T3;1.348,9
Hombres;01 Andalucía;Servicios;2025T2;1.291,7
Hombres;01 Andalucía;Servicios;2025T1;1.276,4
Hombres;01 Andalucía;Servicios;2024T4;1.291,0
Hombres;01 Andalucía;Servicios;2024T3;1.334,4
Hombres;01 Andalucía;Servicios;2024T2;1.284,1
Hombres;01 Andalucía;Servicios;2024T1;1.253,2
Hombres;01 Andalucía;Servicios;2023T4;1.241,0
Hombres;01 Andalucía;Servicios;2023T3;1.292,0
Hombres;01 Andalucía;Servicios;2023T2;1.271,0
Hombres;01 Andalucía;Servicios;2023T1;1.226,2
Hombres;01 Andalucía;Servicios;2022T4;1.224,1
Hombres;01 Andalucía;Servicios;2022T3;1.254,5
Hombres;01 Andalucía;Servicios;2022T2;1.232,6
Hombres;01 Andalucía;Servicios;2022T1;1.185,6
Hombres;01 Andalucía;Servicios;2021T4;1.179,2
Hombres;01 Andalucía;Servicios;2021T3;1.179,0
Hombres;01 Andalucía;Servicios;2021T2;1.166,3
Hombres;01 Andalucía;Servicios;2021T1;1.101,1
Hombres;01 Andalucía;Servicios;2020T4;1.126,3
Hombres;01 Andalucía;Servicios;2020T3;1.123,1
Hombres;01 Andalucía;Servicios;2020T2;1.109,4
Hombres;01 Andalucía;Servicios;2020T1;1.138,6
Hombres;01 Andalucía;Servicios;2019T4;1.156,2
Hombres;01 Andalucía;Servicios;2019T3;1.180,3
Hombres;01 Andalucía;Servicios;2019T2;1.161,7
Hombres;01 Andalucía;Servicios;2019T1;1.133,1
Hombres;01 Andalucía;Servicios;2018T4;1.147,4
Hombres;01 Andalucía;Servicios;2018T3;1.184,0
Hombres;01 Andalucía;Servicios;2018T2;1.148,2
Hombres;01 Andalucía;Servicios;2018T1;1.106,3
Hombres;01 Andalucía;Servicios;2017T4;1.126,1
Hombres;01 Andalucía;Servicios;2017T3;1.150,6
Hombres;01 Andalucía;Servicios;2017T2;1.114,4
Hombres;01 Andalucía;Servicios;2017T1;1.080,4
Hombres;01 Andalucía;Servicios;2016T4;1.076,9
Hombres;01 Andalucía;Servicios;2016T3;1.083,6
Hombres;01 Andalucía;Servicios;2016T2;1.071,6
Hombres;01 Andalucía;Servicios;2016T1;1.074,8
Hombres;01 Andalucía;Servicios;2015T4;1.075,0
Hombres;01 Andalucía;Servicios;2015T3;1.098,3
Hombres;01 Andalucía;Servicios;2015T2;1.106,9
Hombres;01 Andalucía;Servicios;2015T1;1.060,0
Hombres;01 Andalucía;Servicios;2014T4;1.047,1
Hombres;01 Andalucía;Servicios;2014T3;1.060,7
Hombres;01 Andalucía;Servicios;2014T2;1.025,8
Hombres;01 Andalucía;Servicios;2014T1;976,1
Hombres;01 Andalucía;Servicios;2013T4;994,3
Hombres;01 Andalucía;Servicios;2013T3;1.013,6
Hombres;01 Andalucía;Servicios;2013T2;995,9
Hombres;01 Andalucía;Servicios;2013T1;969,1
Hombres;01 Andalucía;Servicios;2012T4;982,0
Hombres;01 Andalucía;Servicios;2012T3;1.019,9
Hombres;01 Andalucía;Servicios;2012T2;1.012,2
Hombres;01 Andalucía;Servicios;2012T1;998,9
Hombres;01 Andalucía;Servicios;2011T4;1.035,5
Hombres;01 Andalucía;Servicios;2011T3;1.070,9
Hombres;01 Andalucía;Servicios;2011T2;1.056,5
Hombres;01 Andalucía;Servicios;2011T1;1.045,5
Hombres;01 Andalucía;Servicios;2010T4;1.041,3
Hombres;01 Andalucía;Servicios;2010T3;1.072,2
Hombres;01 Andalucía;Servicios;2010T2;1.054,7
Hombres;01 Andalucía;Servicios;2010T1;1.028,5
Hombres;01 Andalucía;Servicios;2009T4;1.043,4
Hombres;01 Andalucía;Servicios;2009T3;1.079,5
Hombres;01 Andalucía;Servicios;2009T2;1.081,3
Hombres;01 Andalucía;Servicios;2009T1;1.065,7
Hombres;01 Andalucía;Servicios;2008T4;1.096,9
Hombres;01 Andalucía;Servicios;2008T3;1.131,6
Hombres;01 Andalucía;Servicios;2008T2;1.097,5
Hombres;01 Andalucía;Servicios;2008T1;1.074,8
Hombres;02 Aragón;Total;2025T3;339,0
Hombres;02 Aragón;Total;2025T2;342,7
Hombres;02 Aragón;Total;2025T1;341,9
Hombres;02 Aragón;Total;2024T4;337,3
Hombres;02 Aragón;Total;2024T3;336,6
Hombres;02 Aragón;Total;2024T2;337,5
Hombres;02 Aragón;Total;2024T1;339,3
Hombres;02 Aragón;Total;2023T4;334,1
Hombres;02 Aragón;Total;2023T3;331,7
Hombres;02 Aragón;Total;2023T2;336,3
Hombres;02 Aragón;Total;2023T1;327,1
Hombres;02 Aragón;Total;2022T4;329,5
Hombres;02 Aragón;Total;2022T3;329,9
Hombres;02 Aragón;Total;2022T2;326,7
Hombres;02 Aragón;Total;2022T1;323,7
Hombres;02 Aragón;Total;2021T4;321,9
Hombres;02 Aragón;Total;2021T3;326,1
Hombres;02 Aragón;Total;2021T2;319,9
Hombres;02 Aragón;Total;2021T1;314,3
Hombres;02 Aragón;Total;2020T4;311,5
Hombres;02 Aragón;Total;2020T3;309,4
Hombres;02 Aragón;Total;2020T2;307,8
Hombres;02 Aragón;Total;2020T1;314,2
Hombres;02 Aragón;Total;2019T4;323,2
Hombres;02 Aragón;Total;2019T3;327,8
Hombres;02 Aragón;Total;2019T2;322,3
Hombres;02 Aragón;Total;2019T1;319,4
Hombres;02 Aragón;Total;2018T4;315,7
Hombres;02 Aragón;Total;2018T3;319,7
Hombres;02 Aragón;Total;2018T2;314,6
Hombres;02 Aragón;Total;2018T1;307,6
Hombres;02 Aragón;Total;2017T4;314,8
Hombres;02 Aragón;Total;2017T3;318,5
Hombres;02 Aragón;Total;2017T2;319,4
Hombres;02 Aragón;Total;2017T1;309,8
Hombres;02 Aragón;Total;2016T4;311,7
Hombres;02 Aragón;Total;2016T3;310,1
Hombres;02 Aragón;Total;2016T2;305,4
Hombres;02 Aragón;Total;2016T1;307,2
Hombres;02 Aragón;Total;2015T4;308,9
Hombres;02 Aragón;Total;2015T3;309,5
Hombres;02 Aragón;Total;2015T2;307,9
Hombres;02 Aragón;Total;2015T1;297,8
Hombres;02 Aragón;Total;2014T4;300,2
Hombres;02 Aragón;Total;2014T3;297,3
Hombres;02 Aragón;Total;2014T2;286,1
Hombres;02 Aragón;Total;2014T1;276,5
Hombres;02 Aragón;Total;2013T4;283,2
Hombres;02 Aragón;Total;2013T3;288,6
Hombres;02 Aragón;Total;2013T2;285,9
Hombres;02 Aragón;Total;2013T1;283,0
Hombres;02 Aragón;Total;2012T4;307,4
Hombres;02 Aragón;Total;2012T3;303,9
Hombres;02 Aragón;Total;2012T2;304,6
Hombres;02 Aragón;Total;2012T1;301,3
Hombres;02 Aragón;Total;2011T4;305,9
Hombres;02 Aragón;Total;2011T3;313,7
