Sexo;Comunidades y Ciudades Autónomas;Sector económico;Periodo;Total
Hombres;13 Madrid, Comunidad de;Servicios;2014T1;1.073,0
Hombres;13 Madrid, Comunidad de;Servicios;2013T4;1.073,4
Hombres;13 Madrid, Comunidad de;Servicios;2013T3;1.110,0
Hombres;13 Madrid, Comunidad de;Servicios;2013T2;1.112,3
Hombres;13 Madrid, Comunidad de;Servicios;2013T1;1.109,7
Hombres;13 Madrid, Comunidad de;Servicios;2012T4;1.128,3
Hombres;13 Madrid, Comunidad de;Servicios;2012T3;1.142,0
Hombres;13 Madrid, Comunidad de;Servicios;2012T2;1.149,8
Hombres;13 Madrid, Comunidad de;Servicios;2012T1;1.148,0
Hombres;13 Madrid, Comunidad de;Servicios;2011T4;1.142,4
Hombres;13 Madrid, Comunidad de;Servicios;2011T3;1.157,1
Hombres;13 Madrid, Comunidad de;Servicios;2011T2;1.153,6
Hombres;13 Madrid, Comunidad de;Servicios;2011T1;1.174,1
Hombres;13 Madrid, Comunidad de;Servicios;2010T4;1.169,9
Hombres;13 Madrid, Comunidad de;Servicios;2010T3;1.179,2
Hombres;13 Madrid, Comunidad de;Servicios;2010T2;1.170,3
Hombres;13 Madrid, Comunidad de;Servicios;2010T1;1.179,5
Hombres;13 Madrid, Comunidad de;Servicios;2009T4;1.167,0
Hombres;13 Madrid, Comunidad de;Servicios;2009T3;1.150,9
Hombres;13 Madrid, Comunidad de;Servicios;2009T2;1.155,7
Hombres;13 Madrid, Comunidad de;Servicios;2009T1;1.167,7
Hombres;13 Madrid, Comunidad de;Servicios;2008T4;1.198,6
Hombres;13 Madrid, Comunidad de;Servicios;2008T3;1.197,7
Hombres;13 Madrid, Comunidad de;Servicios;2008T2;1.175,6
Hombres;13 Madrid, Comunidad de;Servicios;2008T1;1.166,6
Hombres;14 Murcia, Región de;Servicios;2025T3;218,9
Hombres;14 Murcia, Región de;Servicios;2025T2;228,2
Hombres;14 Murcia, Región de;Servicios;2025T1;222,7
Hombres;14 Murcia, Región de;Servicios;2024T4;217,4
Hombres;14 Murcia, Región de;Servicios;2024T3;224,4
Hombres;14 Murcia, Región de;Servicios;2024T2;221,1
Hombres;14 Murcia, Región de;Servicios;2024T1;224,4
Hombres;14 Murcia, Región de;Servicios;2023T4;235,6
Hombres;14 Murcia, Región de;Servicios;2023T3;229,4
Hombres;14 Murcia, Región de;Servicios;2023T2;217,2
Hombres;14 Murcia, Región de;Servicios;2023T1;214,9
Hombres;14 Murcia, Región de;Servicios;2022T4;223,0
Hombres;14 Murcia, Región de;Servicios;2022T3;209,3
Hombres;14 Murcia, Región de;Servicios;2022T2;216,2
Hombres;14 Murcia, Región de;Servicios;2022T1;210,7
Hombres;14 Murcia, Región de;Servicios;2021T4;217,0
Hombres;14 Murcia, Región de;Servicios;2021T3;223,3
Hombres;14 Murcia, Región de;Servicios;2021T2;209,7
Hombres;14 Murcia, Región de;Servicios;2021T1;199,7
Hombres;14 Murcia, Región de;Servicios;2020T4;198,9
Hombres;14 Murcia, Región de;Servicios;2020T3;197,2
Hombres;14 Murcia, Región de;Servicios;2020T2;183,2
Hombres;14 Murcia, Región de;Servicios;2020T1;190,5
Hombres;14 Murcia, Región de;Servicios;2019T4;187,6
Hombres;14 Murcia, Región de;Servicios;2019T3;188,8
Hombres;14 Murcia, Región de;Servicios;2019T2;188,2
Hombres;14 Murcia, Región de;Servicios;2019T1;183,6
Hombres;14 Murcia, Región de;Servicios;2018T4;180,6
Hombres;14 Murcia, Región de;Servicios;2018T3;182,1
Hombres;14 Murcia, Región de;Servicios;2018T2;190,4
Hombres;14 Murcia, Región de;Servicios;2018T1;187,8
Hombres;14 Murcia, Región de;Servicios;2017T4;193,8
Hombres;14 Murcia, Región de;Servicios;2017T3;187,1
Hombres;14 Murcia, Región de;Servicios;2017T2;189,0
Hombres;14 Murcia, Región de;Servicios;2017T1;188,8
Hombres;14 Murcia, Región de;Servicios;2016T4;186,3
Hombres;14 Murcia, Región de;Servicios;2016T3;187,4
Hombres;14 Murcia, Región de;Servicios;2016T2;188,8
Hombres;14 Murcia, Región de;Servicios;2016T1;185,6
Hombres;14 Murcia, Región de;Servicios;2015T4;182,1
Hombres;14 Murcia, Región de;Servicios;2015T3;188,7
Hombres;14 Murcia, Región de;Servicios;2015T2;174,9
Hombres;14 Murcia, Región de;Servicios;2015T1;163,9
Hombres;14 Murcia, Región de;Servicios;2014T4;165,9
Hombres;14 Murcia, Región de;Servicios;2014T3;176,0
Hombres;14 Murcia, Región de;Servicios;2014T2;175,9
Hombres;14 Murcia, Región de;Servicios;2014T1;165,4
Hombres;14 Murcia, Región de;Servicios;2013T4;167,1
Hombres;14 Murcia, Región de;Servicios;2013T3;168,9
Hombres;14 Murcia, Región de;Servicios;2013T2;163,7
Hombres;14 Murcia, Región de;Servicios;2013T1;153,5
Hombres;14 Murcia, Región de;Servicios;2012T4;155,1
Hombres;14 Murcia, Región de;Servicios;2012T3;165,2
Hombres;14 Murcia, Región de;Servicios;2012T2;167,1
Hombres;14 Murcia, Región de;Servicios;2012T1;162,9
Hombres;14 Murcia, Región de;Servicios;2011T4;160,0
Hombres;14 Murcia, Región de;Servicios;2011T3;171,4
Hombres;14 Murcia, Región de;Servicios;2011T2;161,3
Hombres;14 Murcia, Región de;Servicios;2011T1;156,4
Hombres;14 Murcia, Región de;Servicios;2010T4;159,9
Hombres;14 Murcia, Región de;Servicios;2010T3;165,7
Hombres;14 Murcia, Región de;Servicios;2010T2;164,8
Hombres;14 Murcia, Región de;Servicios;2010T1;160,9
Hombres;14 Murcia, Región de;Servicios;2009T4;173,1
Hombres;14 Murcia, Región de;Servicios;2009T3;177,6
Hombres;14 Murcia, Región de;Servicios;2009T2;179,9
Hombres;14 Murcia, Región de;Servicios;2009T1;175,3
Hombres;14 Murcia, Región de;Servicios;2008T4;179,6
Hombres;14 Murcia, Región de;Servicios;2008T3;184,4
Hombres;14 Murcia, Región de;Servicios;2008T2;183,0
Hombres;14 Murcia, Región de;Servicios;2008T1;179,0
Hombres;15 Navarra, Comunidad Foral de;Servicios;2025T3;82,2
Hombres;15 Navarra, Comunidad Foral de;Servicios;2025T2;82,2
Hombres;15 Navarra, Comunidad Foral de;Servicios;2025T1;76,2
Hombres;15 Navarra, Comunidad Foral de;Servicios;2024T4;82,8
Hombres;15 Navarra, Comunidad Foral de;Servicios;2024T3;81,2
Hombres;15 Navarra, Comunidad Foral de;Servicios;2024T2;85,3
Hombres;15 Navarra, Comunidad Foral de;Servicios;2024T1;81,7
Hombres;15 Navarra, Comunidad Foral de;Servicios;2023T4;83,7
Hombres;15 Navarra, Comunidad Foral de;Servicios;2023T3;84,0
Hombres;15 Navarra, Comunidad Foral de;Servicios;2023T2;83,8
Hombres;15 Navarra, Comunidad Foral de;Servicios;2023T1;75,6
Hombres;15 Navarra, Comunidad Foral de;Servicios;2022T4;76,4
Hombres;15 Navarra, Comunidad Foral de;Servicios;2022T3;80,7
Hombres;15 Navarra, Comunidad Foral de;Servicios;2022T2;79,6
Hombres;15 Navarra, Comunidad Foral de;Servicios;2022T1;71,8
Hombres;15 Navarra, Comunidad Foral de;Servicios;2021T4;70,8
Hombres;15 Navarra, Comunidad Foral de;Servicios;2021T3;67,2
Hombres;15 Navarra, Comunidad Foral de;Servicios;2021T2;68,2
Hombres;15 Navarra, Comunidad Foral de;Servicios;2021T1;66,3
Hombres;15 Navarra, Comunidad Foral de;Servicios;2020T4;70,3
Hombres;15 Navarra, Comunidad Foral de;Servicios;2020T3;70,2
Hombres;15 Navarra, Comunidad Foral de;Servicios;2020T2;73,0
Hombres;15 Navarra, Comunidad Foral de;Servicios;2020T1;76,2
Hombres;15 Navarra, Comunidad Foral de;Servicios;2019T4;80,5
Hombres;15 Navarra, Comunidad Foral de;Servicios;2019T3;78,2
Hombres;15 Navarra, Comunidad Foral de;Servicios;2019T2;76,2
Hombres;15 Navarra, Comunidad Foral de;Servicios;2019T1;74,1
Hombres;15 Navarra, Comunidad Foral de;Servicios;2018T4;70,7
Hombres;15 Navarra, Comunidad Foral de;Servicios;2018T3;73,6
Hombres;15 Navarra, Comunidad Foral de;Servicios;2018T2;67,1
Hombres;15 Navarra, Comunidad Foral de;Servicios;2018T1;67,2
Hombres;15 Navarra, Comunidad Foral de;Servicios;2017T4;70,2
Hombres;15 Navarra, Comunidad Foral de;Servicios;2017T3;75,6
Hombres;15 Navarra, Comunidad Foral de;Servicios;2017T2;77,8
Hombres;15 Navarra, Comunidad Foral de;Servicios;2017T1;74,5
Hombres;15 Navarra, Comunidad Foral de;Servicios;2016T4;77,4
Hombres;15 Navarra, Comunidad Foral de;Servicios;2016T3;78,4
Hombres;15 Navarra, Comunidad Foral de;Servicios;2016T2;73,0
Hombres;15 Navarra, Comunidad Foral de;Servicios;2016T1;75,4
Hombres;15 Navarra, Comunidad Foral de;Servicios;2015T4;71,7
Hombres;15 Navarra, Comunidad Foral de;Servicios;2015T3;72,2
Hombres;15 Navarra, Comunidad Foral de;Servicios;2015T2;76,3
Hombres;15 Navarra, Comunidad Foral de;Servicios;2015T1;73,7
Hombres;15 Navarra, Comunidad Foral de;Servicios;2014T4;75,1
Hombres;15 Navarra, Comunidad Foral de;Servicios;2014T3;69,8
Hombres;15 Navarra, Comunidad Foral de;Servicios;2014T2;72,9
Hombres;15 Navarra, Comunidad Foral de;Servicios;2014T1;71,2
Hombres;15 Navarra, Comunidad Foral de;Servicios;2013T4;68,9
Hombres;15 Navarra, Comunidad Foral de;Servicios;2013T3;68,2
Hombres;15 Navarra, Comunidad Foral de;Servicios;2013T2;64,7
Hombres;15 Navarra, Comunidad Foral de;Servicios;2013T1;68,0
Hombres;15 Navarra, Comunidad Foral de;Servicios;2012T4;69,5
Hombres;15 Navarra, Comunidad Foral de;Servicios;2012T3;71,7
Hombres;15 Navarra, Comunidad Foral de;Servicios;2012T2;70,7
Hombres;15 Navarra, Comunidad Foral de;Servicios;2012T1;68,9
Hombres;15 Navarra, Comunidad Foral de;Servicios;2011T4;68,5
Hombres;15 Navarra, Comunidad Foral de;Servicios;2011T3;73,8
Hombres;15 Navarra, Comunidad Foral de;Servicios;2011T2;76,0
Hombres;15 Navarra, Comunidad Foral de;Servicios;2011T1;75,9
Hombres;15 Navarra, Comunidad Foral de;Servicios;2010T4;73,8
Hombres;15 Navarra, Comunidad Foral de;Servicios;2010T3;74,9
Hombres;15 Navarra, Comunidad Foral de;Servicios;2010T2;73,2
Hombres;15 Navarra, Comunidad Foral de;Servicios;2010T1;65,1
Hombres;15 Navarra, Comunidad Foral de;Servicios;2009T4;67,4
Hombres;15 Navarra, Comunidad Foral de;Servicios;2009T3;71,9
Hombres;15 Navarra, Comunidad Foral de;Servicios;2009T2;65,7
Hombres;15 Navarra, Comunidad Foral de;Servicios;2009T1;66,1
Hombres;15 Navarra, Comunidad Foral de;Servicios;2008T4;70,1
Hombres;15 Navarra, Comunidad Foral de;Servicios;2008T3;72,2
Hombres;15 Navarra, Comunidad Foral de;Servicios;2008T2;65,8
Hombres;15 Navarra, Comunidad Foral de;Servicios;2008T1;67,2
Hombres;16 País Vasco;Servicios;2025T3;301,2
Hombres;16 País Vasco;Servicios;2025T2;304,2
Hombres;16 País Vasco;Servicios;2025T1;301,4
Hombres;16 País Vasco;Servicios;2024T4;303,2
Hombres;16 País Vasco;Servicios;2024T3;298,5
Hombres;16 País Vasco;Servicios;2024T2;314,7
Hombres;16 País Vasco;Servicios;2024T1;300,1
Hombres;16 País Vasco;Servicios;2023T4;306,1
Hombres;16 País Vasco;Servicios;2023T3;320,8
Hombres;16 País Vasco;Servicios;2023T2;317,2
Hombres;16 País Vasco;Servicios;2023T1;296,1
Hombres;16 País Vasco;Servicios;2022T4;301,3
Hombres;16 País Vasco;Servicios;2022T3;315,5
Hombres;16 País Vasco;Servicios;2022T2;302,4
Hombres;16 País Vasco;Servicios;2022T1;298,1
Hombres;16 País Vasco;Servicios;2021T4;293,0
Hombres;16 País Vasco;Servicios;2021T3;293,7
Hombres;16 País Vasco;Servicios;2021T2;280,1
Hombres;16 País Vasco;Servicios;2021T1;273,3
Hombres;16 País Vasco;Servicios;2020T4;270,7
Hombres;16 País Vasco;Servicios;2020T3;274,5
Hombres;16 País Vasco;Servicios;2020T2;269,8
Hombres;16 País Vasco;Servicios;2020T1;276,4
Hombres;16 País Vasco;Servicios;2019T4;279,4
Hombres;16 País Vasco;Servicios;2019T3;277,8
Hombres;16 País Vasco;Servicios;2019T2;283,6
Hombres;16 País Vasco;Servicios;2019T1;285,3
Hombres;16 País Vasco;Servicios;2018T4;281,3
Hombres;16 País Vasco;Servicios;2018T3;278,5
Hombres;16 País Vasco;Servicios;2018T2;276,9
Hombres;16 País Vasco;Servicios;2018T1;277,2
Hombres;16 País Vasco;Servicios;2017T4;272,3
Hombres;16 País Vasco;Servicios;2017T3;268,3
Hombres;16 País Vasco;Servicios;2017T2;258,2
Hombres;16 País Vasco;Servicios;2017T1;256,6
Hombres;16 País Vasco;Servicios;2016T4;249,9
Hombres;16 País Vasco;Servicios;2016T3;267,2
Hombres;16 País Vasco;Servicios;2016T2;262,4
Hombres;16 País Vasco;Servicios;2016T1;262,0
Hombres;16 País Vasco;Servicios;2015T4;270,6
Hombres;16 País Vasco;Servicios;2015T3;262,2
Hombres;16 País Vasco;Servicios;2015T2;257,6
Hombres;16 País Vasco;Servicios;2015T1;253,9
Hombres;16 País Vasco;Servicios;2014T4;262,9
Hombres;16 País Vasco;Servicios;2014T3;265,6
Hombres;16 País Vasco;Servicios;2014T2;256,8
Hombres;16 País Vasco;Servicios;2014T1;246,9
Hombres;16 País Vasco;Servicios;2013T4;247,6
Hombres;16 País Vasco;Servicios;2013T3;258,0
Hombres;16 País Vasco;Servicios;2013T2;261,2
Hombres;16 País Vasco;Servicios;2013T1;263,9
Hombres;16 País Vasco;Servicios;2012T4;273,2
Hombres;16 País Vasco;Servicios;2012T3;280,4
Hombres;16 País Vasco;Servicios;2012T2;274,7
Hombres;16 País Vasco;Servicios;2012T1;282,0
Hombres;16 País Vasco;Servicios;2011T4;283,9
Hombres;16 País Vasco;Servicios;2011T3;287,0
Hombres;16 País Vasco;Servicios;2011T2;277,9
Hombres;16 País Vasco;Servicios;2011T1;280,1
Hombres;16 País Vasco;Servicios;2010T4;282,8
Hombres;16 País Vasco;Servicios;2010T3;283,5
Hombres;16 País Vasco;Servicios;2010T2;288,6
Hombres;16 País Vasco;Servicios;2010T1;284,5
Hombres;16 País Vasco;Servicios;2009T4;270,9
Hombres;16 País Vasco;Servicios;2009T3;270,8
Hombres;16 País Vasco;Servicios;2009T2;274,6
Hombres;16 País Vasco;Servicios;2009T1;269,4
Hombres;16 País Vasco;Servicios;2008T4;273,2
Hombres;16 País Vasco;Servicios;2008T3;287,5
Hombres;16 País Vasco;Servicios;2008T2;292,2
Hombres;16 País Vasco;Servicios;2008T1;271,9
Hombres;17 Rioja, La;Servicios;2025T3;37,9
Hombres;17 Rioja, La;Servicios;2025T2;38,5
Hombres;17 Rioja, La;Servicios;2025T1;36,9
Hombres;17 Rioja, La;Servicios;2024T4;39,2
Hombres;17 Rioja, La;Servicios;2024T3;37,0
Hombres;17 Rioja, La;Servicios;2024T2;36,4
Hombres;17 Rioja, La;Servicios;2024T1;36,5
Hombres;17 Rioja, La;Servicios;2023T4;35,9
Hombres;17 Rioja, La;Servicios;2023T3;36,4
Hombres;17 Rioja, La;Servicios;2023T2;36,5
Hombres;17 Rioja, La;Servicios;2023T1;35,4
Hombres;17 Rioja, La;Servicios;2022T4;35,4
Hombres;17 Rioja, La;Servicios;2022T3;34,3
Hombres;17 Rioja, La;Servicios;2022T2;33,7
Hombres;17 Rioja, La;Servicios;2022T1;33,1
Hombres;17 Rioja, La;Servicios;2021T4;34,7
Hombres;17 Rioja, La;Servicios;2021T3;35,8
Hombres;17 Rioja, La;Servicios;2021T2;39,0
Hombres;17 Rioja, La;Servicios;2021T1;39,5
Hombres;17 Rioja, La;Servicios;2020T4;38,0
Hombres;17 Rioja, La;Servicios;2020T3;37,3
Hombres;17 Rioja, La;Servicios;2020T2;35,9
Hombres;17 Rioja, La;Servicios;2020T1;37,0
Hombres;17 Rioja, La;Servicios;2019T4;35,3
Hombres;17 Rioja, La;Servicios;2019T3;35,5
Hombres;17 Rioja, La;Servicios;2019T2;37,0
Hombres;17 Rioja, La;Servicios;2019T1;36,0
Hombres;17 Rioja, La;Servicios;2018T4;36,9
Hombres;17 Rioja, La;Servicios;2018T3;37,8
Hombres;17 Rioja, La;Servicios;2018T2;38,7
Hombres;17 Rioja, La;Servicios;2018T1;39,1
Hombres;17 Rioja, La;Servicios;2017T4;40,1
Hombres;17 Rioja, La;Servicios;2017T3;39,4
Hombres;17 Rioja, La;Servicios;2017T2;40,9
Hombres;17 Rioja, La;Servicios;2017T1;39,5
Hombres;17 Rioja, La;Servicios;2016T4;38,5
Hombres;17 Rioja, La;Servicios;2016T3;37,7
Hombres;17 Rioja, La;Servicios;2016T2;37,3
Hombres;17 Rioja, La;Servicios;2016T1;36,8
Hombres;17 Rioja, La;Servicios;2015T4;34,7
Hombres;17 Rioja, La;Servicios;2015T3;34,7
Hombres;17 Rioja, La;Servicios;2015T2;35,3
Hombres;17 Rioja, La;Servicios;2015T1;33,8
Hombres;17 Rioja, La;Servicios;2014T4;36,0
Hombres;17 Rioja, La;Servicios;2014T3;34,8
Hombres;17 Rioja, La;Servicios;2014T2;35,4
Hombres;17 Rioja, La;Servicios;2014T1;33,8
Hombres;17 Rioja, La;Servicios;2013T4;32,3
Hombres;17 Rioja, La;Servicios;2013T3;31,4
Hombres;17 Rioja, La;Servicios;2013T2;27,9
Hombres;17 Rioja, La;Servicios;2013T1;29,7
Hombres;17 Rioja, La;Servicios;2012T4;32,3
Hombres;17 Rioja, La;Servicios;2012T3;33,1
Hombres;17 Rioja, La;Servicios;2012T2;33,6
Hombres;17 Rioja, La;Servicios;2012T1;33,4
Hombres;17 Rioja, La;Servicios;2011T4;36,3
Hombres;17 Rioja, La;Servicios;2011T3;32,2
Hombres;17 Rioja, La;Servicios;2011T2;31,6
Hombres;17 Rioja, La;Servicios;2011T1;31,7
Hombres;17 Rioja, La;Servicios;2010T4;32,7
Hombres;17 Rioja, La;Servicios;2010T3;35,4
Hombres;17 Rioja, La;Servicios;2010T2;35,8
Hombres;17 Rioja, La;Servicios;2010T1;36,2
Hombres;17 Rioja, La;Servicios;2009T4;36,1
Hombres;17 Rioja, La;Servicios;2009T3;36,6
Hombres;17 Rioja, La;Servicios;2009T2;38,7
Hombres;17 Rioja, La;Servicios;2009T1;38,8
Hombres;17 Rioja, La;Servicios;2008T4;40,5
Hombres;17 Rioja, La;Servicios;2008T3;39,7
Hombres;17 Rioja, La;Servicios;2008T2;39,8
Hombres;17 Rioja, La;Servicios;2008T1;37,4
Hombres;18 Ceuta;Servicios;2025T3;14,6
Hombres;18 Ceuta;Servicios;2025T2;16,3
Hombres;18 Ceuta;Servicios;2025T1;15,5
Hombres;18 Ceuta;Servicios;2024T4;16,2
Hombres;18 Ceuta;Servicios;2024T3;15,4
Hombres;18 Ceuta;Servicios;2024T2;16,0
Hombres;18 Ceuta;Servicios;2024T1;14,8
Hombres;18 Ceuta;Servicios;2023T4;13,4
Hombres;18 Ceuta;Servicios;2023T3;14,9
Hombres;18 Ceuta;Servicios;2023T2;13,4
Hombres;18 Ceuta;Servicios;2023T1;15,2
Hombres;18 Ceuta;Servicios;2022T4;14,2
Hombres;18 Ceuta;Servicios;2022T3;14,2
Hombres;18 Ceuta;Servicios;2022T2;15,7
Hombres;18 Ceuta;Servicios;2022T1;14,0
Hombres;18 Ceuta;Servicios;2021T4;12,8
Hombres;18 Ceuta;Servicios;2021T3;13,0
Hombres;18 Ceuta;Servicios;2021T2;13,9
Hombres;18 Ceuta;Servicios;2021T1;12,8
Hombres;18 Ceuta;Servicios;2020T4;14,0
Hombres;18 Ceuta;Servicios;2020T3;14,0
Hombres;18 Ceuta;Servicios;2020T2;16,6
Hombres;18 Ceuta;Servicios;2020T1;16,2
Hombres;18 Ceuta;Servicios;2019T4;15,9
Hombres;18 Ceuta;Servicios;2019T3;15,3
Hombres;18 Ceuta;Servicios;2019T2;15,6
Hombres;18 Ceuta;Servicios;2019T1;15,4
Hombres;18 Ceuta;Servicios;2018T4;14,5
Hombres;18 Ceuta;Servicios;2018T3;13,9
Hombres;18 Ceuta;Servicios;2018T2;14,8
Hombres;18 Ceuta;Servicios;2018T1;14,0
Hombres;18 Ceuta;Servicios;2017T4;15,2
Hombres;18 Ceuta;Servicios;2017T3;16,1
Hombres;18 Ceuta;Servicios;2017T2;16,5
Hombres;18 Ceuta;Servicios;2017T1;16,0
Hombres;18 Ceuta;Servicios;2016T4;15,4
Hombres;18 Ceuta;Servicios;2016T3;16,4
Hombres;18 Ceuta;Servicios;2016T2;16,5
Hombres;18 Ceuta;Servicios;2016T1;16,3
Hombres;18 Ceuta;Servicios;2015T4;16,7
Hombres;18 Ceuta;Servicios;2015T3;16,1
Hombres;18 Ceuta;Servicios;2015T2;16,2
Hombres;18 Ceuta;Servicios;2015T1;15,2
Hombres;18 Ceuta;Servicios;2014T4;15,2
Hombres;18 Ceuta;Servicios;2014T3;15,0
Hombres;18 Ceuta;Servicios;2014T2;15,2
Hombres;18 Ceuta;Servicios;2014T1;14,4
Hombres;18 Ceuta;Servicios;2013T4;13,5
Hombres;18 Ceuta;Servicios;2013T3;15,7
Hombres;18 Ceuta;Servicios;2013T2;15,8
Hombres;18 Ceuta;Servicios;2013T1;15,6
Hombres;18 Ceuta;Servicios;2012T4;13,9
Hombres;18 Ceuta;Servicios;2012T3;14,4
Hombres;18 Ceuta;Servicios;2012T2;14,1
Hombres;18 Ceuta;Servicios;2012T1;14,2
Hombres;18 Ceuta;Servicios;2011T4;16,6
Hombres;18 Ceuta;Servicios;2011T3;14,7
Hombres;18 Ceuta;Servicios;2011T2;15,7
Hombres;18 Ceuta;Servicios;2011T1;15,5
Hombres;18 Ceuta;Servicios;2010T4;15,2
Hombres;18 Ceuta;Servicios;2010T3;13,3
Hombres;18 Ceuta;Servicios;2010T2;13,7
Hombres;18 Ceuta;Servicios;2010T1;15,6
Hombres;18 Ceuta;Servicios;2009T4;14,8
Hombres;18 Ceuta;Servicios;2009T3;15,6
Hombres;18 Ceuta;Servicios;2009T2;16,6
Hombres;18 Ceuta;Servicios;2009T1;17,0
Hombres;18 Ceuta;Servicios;2008T4;17,1
Hombres;18 Ceuta;Servicios;2008T3;16,0
Hombres;18 Ceuta;Servicios;2008T2;15,8
Hombres;18 Ceuta;Servicios;2008T1;15,0
Hombres;19 Melilla;Servicios;2025T3;14,3
Hombres;19 Melilla;Servicios;2025T2;14,1
Hombres;19 Melilla;Servicios;2025T1;14,6
Hombres;19 Melilla;Servicios;2024T4;13,7
Hombres;19 Melilla;Servicios;2024T3;15,0
Hombres;19 Melilla;Servicios;2024T2;12,0
Hombres;19 Melilla;Servicios;2024T1;12,7
Hombres;19 Melilla;Servicios;2023T4;13,2
Hombres;19 Melilla;Servicios;2023T3;13,2
Hombres;19 Melilla;Servicios;2023T2;14,3
Hombres;19 Melilla;Servicios;2023T1;12,7
Hombres;19 Melilla;Servicios;2022T4;14,4
Hombres;19 Melilla;Servicios;2022T3;15,7
Hombres;19 Melilla;Servicios;2022T2;13,8
Hombres;19 Melilla;Servicios;2022T1;15,1
Hombres;19 Melilla;Servicios;2021T4;14,9
Hombres;19 Melilla;Servicios;2021T3;17,0
Hombres;19 Melilla;Servicios;2021T2;16,2
Hombres;19 Melilla;Servicios;2021T1;14,8
Hombres;19 Melilla;Servicios;2020T4;16,7
Hombres;19 Melilla;Servicios;2020T3;16,3
Hombres;19 Melilla;Servicios;2020T2;15,1
Hombres;19 Melilla;Servicios;2020T1;14,3
Hombres;19 Melilla;Servicios;2019T4;13,4
Hombres;19 Melilla;Servicios;2019T3;13,7
Hombres;19 Melilla;Servicios;2019T2;15,3
Hombres;19 Melilla;Servicios;2019T1;16,1
Hombres;19 Melilla;Servicios;2018T4;16,1
Hombres;19 Melilla;Servicios;2018T3;17,0
Hombres;19 Melilla;Servicios;2018T2;15,3
Hombres;19 Melilla;Servicios;2018T1;15,3
Hombres;19 Melilla;Servicios;2017T4;16,0
Hombres;19 Melilla;Servicios;2017T3;16,4
Hombres;19 Melilla;Servicios;2017T2;16,1
Hombres;19 Melilla;Servicios;2017T1;15,7
Hombres;19 Melilla;Servicios;2016T4;15,6
Hombres;19 Melilla;Servicios;2016T3;15,5
Hombres;19 Melilla;Servicios;2016T2;14,4
Hombres;19 Melilla;Servicios;2016T1;14,0
Hombres;19 Melilla;Servicios;2015T4;13,8
Hombres;19 Melilla;Servicios;2015T3;14,5
Hombres;19 Melilla;Servicios;2015T2;14,0
Hombres;19 Melilla;Servicios;2015T1;13,4
Hombres;19 Melilla;Servicios;2014T4;13,4
Hombres;19 Melilla;Servicios;2014T3;13,2
Hombres;19 Melilla;Servicios;2014T2;13,1
Hombres;19 Melilla;Servicios;2014T1;14,2
Hombres;19 Melilla;Servicios;2013T4;12,9
Hombres;19 Melilla;Servicios;2013T3;11,5
Hombres;19 Melilla;Servicios;2013T2;12,6
Hombres;19 Melilla;Servicios;2013T1;13,1
Hombres;19 Melilla;Servicios;2012T4;13,4
Hombres;19 Melilla;Servicios;2012T3;13,0
Hombres;19 Melilla;Servicios;2012T2;14,2
Hombres;19 Melilla;Servicios;2012T1;15,9
Hombres;19 Melilla;Servicios;2011T4;14,6
Hombres;19 Melilla;Servicios;2011T3;15,6
Hombres;19 Melilla;Servicios;2011T2;14,6
Hombres;19 Melilla;Servicios;2011T1;13,8
Hombres;19 Melilla;Servicios;2010T4;13,2
Hombres;19 Melilla;Servicios;2010T3;13,0
Hombres;19 Melilla;Servicios;2010T2;12,6
Hombres;19 Melilla;Servicios;2010T1;14,0
Hombres;19 Melilla;Servicios;2009T4;12,2
Hombres;19 Melilla;Servicios;2009T3;13,0
Hombres;19 Melilla;Servicios;2009T2;12,7
Hombres;19 Melilla;Servicios;2009T1;12,4
Hombres;19 Melilla;Servicios;2008T4;13,7
Hombres;19 Melilla;Servicios;2008T3;14,6
Hombres;19 Melilla;Servicios;2008T2;14,8
Hombres;19 Melilla;Servicios;2008T1;14,6
Mujeres;Total Nacional;Servicios;2025T3;9.177,2
Mujeres;Total Nacional;Servicios;2025T2;9.187,7
Mujeres;Total Nacional;Servicios;2025T1;8.983,9
Mujeres;Total Nacional;Servicios;2024T4;8.997,2
Mujeres;Total Nacional;Servicios;2024T3;8.958,1
Mujeres;Total Nacional;Servicios;2024T2;8.933,1
Mujeres;Total Nacional;Servicios;2024T1;8.752,4
Mujeres;Total Nacional;Servicios;2023T4;8.812,3
Mujeres;Total Nacional;Servicios;2023T3;8.800,7
Mujeres;Total Nacional;Servicios;2023T2;8.765,2
Mujeres;Total Nacional;Servicios;2023T1;8.486,9
Mujeres;Total Nacional;Servicios;2022T4;8.419,7
Mujeres;Total Nacional;Servicios;2022T3;8.389,5
Mujeres;Total Nacional;Servicios;2022T2;8.394,3
Mujeres;Total Nacional;Servicios;2022T1;8.246,8
Mujeres;Total Nacional;Servicios;2021T4;8.297,4
Mujeres;Total Nacional;Servicios;2021T3;8.201,3
Mujeres;Total Nacional;Servicios;2021T2;8.004,0
Mujeres;Total Nacional;Servicios;2021T1;7.793,8
Mujeres;Total Nacional;Servicios;2020T4;7.845,4
Mujeres;Total Nacional;Servicios;2020T3;7.741,7
Mujeres;Total Nacional;Servicios;2020T2;7.467,8
Mujeres;Total Nacional;Servicios;2020T1;7.982,8
Mujeres;Total Nacional;Servicios;2019T4;8.116,9
Mujeres;Total Nacional;Servicios;2019T3;8.016,8
